"route","character","routeId","count","likeScore","id","season","enemy_character_count"
"6, 8, 2, 7",1,454171,10,0,13927,0,"{0,5,7,6,3,0,2,11,2,11,3,11,3,1,5,4,1,3,7,3,2,5,5,5,2,9,0,5,3,2,1,4,4,5,3,4,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"12, 3, 6, 10, 15, 5",13,438223,2,0,13719,0,"{0,1,1,0,0,1,1,0,0,1,0,5,1,0,3,1,0,1,1,1,0,2,2,1,1,1,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"15, 6, 2, 7, 5",37,456028,1,9,13935,0,"{0,1,0,0,1,0,0,1,0,0,1,1,0,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"1, 14, 3, 6, 7",1,170160,1,0,16648,0,"{0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"8, 7, 6, 3, 10",27,456883,2,0,13933,5,"{0,2,0,0,0,3,0,0,2,1,2,3,1,2,0,1,1,1,0,1,1,2,2,1,0,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"7, 12, 6, 10, 5",3,454148,6,0,13932,0,"{0,7,3,4,4,0,1,4,1,3,3,11,0,1,3,1,0,1,1,1,2,4,0,0,2,1,0,1,4,1,2,8,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 12, 14, 15, 5",10,456879,1,0,16654,5,"{0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"4, 13, 11, 14",2,369983,105,195,2762,0,"{0,89,67,68,45,22,30,93,2,35,65,120,35,17,45,31,24,30,62,39,37,71,100,59,21,20,15,24,41,33,32,68,22,56,22,42,42,19,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"11, 8, 1, 14",1,422163,158,11,9427,5,"{0,202,128,100,70,33,39,147,25,38,61,219,60,38,69,80,35,30,71,39,46,147,202,130,37,109,11,15,79,44,35,91,24,71,19,72,33,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"3, 6, 10, 15",16,459828,160,62,13900,5,"{0,229,106,131,52,36,45,145,31,53,71,193,45,42,61,113,23,31,76,40,41,135,143,106,31,114,19,24,61,49,23,95,29,109,13,88,34,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"10, 5, 3, 4, 1",15,468103,19,0,11319,0,"{0,22,9,10,8,1,7,7,6,5,17,18,8,4,6,9,10,3,14,9,3,9,10,10,5,6,3,6,5,4,4,11,2,19,5,6,6,12,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"11, 1, 4, 3",38,474149,3,33,16576,0,"{0,2,3,2,0,0,2,1,0,2,0,1,2,0,3,2,0,0,6,0,1,0,3,2,1,0,1,1,1,2,1,2,2,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"4, 14, 13, 11",1,474758,2,0,16652,5,"{0,1,0,2,1,1,2,0,1,1,1,3,0,1,1,2,0,0,2,1,0,2,4,1,1,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"6, 2, 7, 5",34,421452,315,21,6191,0,"{0,197,93,113,39,29,40,94,40,46,68,172,73,26,81,59,44,44,82,41,44,157,129,107,39,57,30,48,62,40,77,122,29,74,51,88,47,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"2, 7, 11, 14, 13",21,455986,1,0,13936,0,"{0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 12, 14, 15, 5",10,456879,1,0,13937,0,"{0,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"9, 15, 6, 3",7,248133,1,2,13939,0,"{0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"9, 2, 7, 8",20,451482,15,2,13941,0,"{0,24,2,9,5,4,6,7,4,5,5,19,6,3,1,4,3,2,3,4,4,13,8,4,2,9,4,3,5,6,9,7,7,9,3,4,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"1, 14, 11",37,465193,25,4,13943,0,"{0,40,18,10,8,5,8,15,2,10,16,19,13,6,10,9,11,8,13,7,6,18,14,12,8,21,0,9,12,1,6,15,5,8,6,15,3,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"7, 6, 12, 3",3,152846,2,0,13938,0,"{0,0,1,2,0,0,1,1,0,1,0,2,0,1,1,1,0,0,2,0,1,3,2,0,1,1,0,4,1,0,1,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"10, 6, 5, 7",12,1704,2,0,13946,5,"{0,3,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,2,2,1,3,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 14, 12, 6, 4",19,455971,3,0,13888,5,"{0,1,4,1,2,1,2,5,0,2,3,2,2,2,2,3,0,2,2,0,0,0,4,0,1,2,0,1,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"6, 7, 9, 11, 2",9,456699,2,17,13947,0,"{0,3,0,2,1,1,0,4,0,0,2,2,2,0,0,0,2,1,0,0,1,0,3,0,0,1,0,1,0,0,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"2, 7, 14, 11",12,456493,48,158,13942,5,"{0,62,35,32,17,12,17,37,11,17,13,54,14,10,20,28,11,15,18,15,16,48,36,24,11,48,5,8,19,15,18,28,11,26,13,18,13,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"9, 3, 15, 10",2,455420,2,13,13934,5,"{0,1,1,0,1,0,1,0,0,1,1,7,1,1,0,1,2,1,0,1,1,1,3,3,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 1, 4, 3",28,425580,4,2,13944,0,"{0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"10, 15, 6, 1, 12",6,356388,5,0,12924,0,"{0,6,2,1,0,1,1,3,0,2,1,4,0,1,1,0,0,2,3,0,3,1,2,4,0,2,0,0,2,0,1,6,1,1,1,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"10, 15, 12, 3, 6",23,443986,452,63,5161,0,"{0,434,302,237,91,63,145,284,97,128,184,475,152,97,191,138,151,107,230,135,129,338,434,316,136,244,52,118,111,122,109,350,122,241,89,220,473,118,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"1, 14, 11, 8, 9",37,458700,3,10,13945,0,"{0,4,2,3,0,2,1,1,0,1,3,5,1,0,0,1,0,0,1,1,3,1,3,2,0,1,0,0,0,0,2,0,0,4,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 4, 1, 14, 11",25,457185,1,0,13950,0,"{0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"4, 1, 13, 11, 14, 9",25,447115,28,136,12702,5,"{0,32,16,13,14,5,6,25,3,5,16,29,13,4,16,18,7,6,9,11,12,26,33,25,4,13,3,6,13,7,10,16,4,15,10,13,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"15, 10, 6, 1",11,473793,1,0,16651,5,"{0,1,0,1,1,1,1,1,0,0,0,2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"5, 12, 14",4,425609,1,0,16653,0,"{0,0,2,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"8, 11, 1, 15",1,472161,1,0,16656,5,"{0,1,0,1,2,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"10, 5, 12, 6, 7",1,473162,1,0,16649,0,"{0,3,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"7, 5, 11, 14",22,452248,20,329,13906,5,"{0,25,16,13,9,3,10,16,1,2,7,31,7,4,3,12,7,4,9,6,6,12,27,17,1,17,1,2,12,6,4,13,2,10,2,13,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"9, 2, 8, 13, 6, 15, 10",33,474872,1,0,16650,0,"{0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"8, 13, 4, 11, 14, 9",2,466778,26,123,8656,0,"{0,27,15,14,3,0,4,18,7,4,12,32,11,5,11,10,4,3,14,8,5,12,27,16,6,13,3,3,9,6,3,11,8,14,3,13,9,17,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"5, 13, 14, 2, 9",11,255606,225,146,8964,5,"{0,221,232,156,121,49,69,229,30,76,109,257,108,61,123,98,52,60,174,87,55,179,276,214,34,88,16,29,139,46,40,112,40,95,24,82,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"9, 12, 4, 13",9,456764,130,554,13957,0,"{0,153,71,63,19,8,37,88,21,39,48,127,39,29,55,56,31,16,48,51,21,105,98,46,27,82,9,51,29,22,21,78,43,62,26,52,42,101,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"15, 7, 9, 3, 6",26,399922,447,27,2981,0,"{0,475,201,190,123,72,102,217,53,111,226,435,131,49,225,135,92,101,221,124,94,302,335,214,56,91,43,108,173,118,129,317,78,210,64,105,55,42,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"9, 12, 4, 13",9,456764,77,554,13940,5,"{0,112,51,58,30,25,22,66,10,17,24,108,23,17,41,39,18,18,28,23,27,68,92,45,16,56,7,12,28,15,8,57,16,48,5,35,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"1, 4, 11, 8, 2, 7",35,459199,3,0,16655,0,"{0,2,4,3,0,0,0,3,0,0,5,2,0,3,0,2,0,0,4,1,1,2,1,3,4,2,0,1,0,1,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"8, 4, 1, 14, 9",1,157734,169,3754,9556,5,"{0,173,116,116,69,27,45,153,22,45,85,211,52,33,89,96,29,23,95,48,46,156,209,122,31,112,17,27,62,56,27,100,37,119,25,84,51,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"3, 10, 15, 6",16,456447,1,0,13953,0,"{0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"7, 3, 6, 1",15,456131,1,0,13954,5,"{0,0,2,1,1,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 12, 14, 11, 8, 2",35,452850,5,11,13963,5,"{0,2,3,3,2,2,1,5,0,2,1,7,4,2,2,1,5,1,1,2,3,4,2,5,1,5,0,1,6,1,0,4,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"1, 14, 11, 8, 3",7,457241,1,0,13956,0,"{0,2,1,2,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"5, 7, 2, 6",5,451918,1,0,13961,5,"{0,3,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"7, 13, 14, 11",36,443159,5,22,13952,5,"{0,7,3,2,2,1,0,4,0,2,1,6,3,1,0,4,0,1,6,1,1,4,8,3,2,7,0,1,2,0,0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"8, 11, 1, 4",37,455177,3,20,13949,0,"{0,0,2,2,0,0,1,2,3,3,1,5,2,0,1,2,3,0,3,2,1,2,2,2,0,1,1,2,2,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 3, 6, 10, 15",21,457188,2,0,13959,5,"{0,3,0,3,0,3,1,3,0,0,2,1,2,1,1,1,0,1,2,0,1,2,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"9, 15, 5, 12, 13",7,91349,2,0,13960,5,"{0,1,1,1,1,0,1,2,0,2,0,1,1,1,1,3,0,0,2,1,0,4,2,1,0,2,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 12, 14, 11, 2, 7",12,456269,64,141,13958,5,"{0,72,43,40,26,12,20,48,10,16,30,78,19,16,32,32,16,18,19,18,21,67,81,39,12,63,7,11,24,7,18,46,16,41,8,26,21,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"8, 11, 14, 1",25,462406,11,0,13951,5,"{0,15,3,8,6,3,6,9,0,3,3,14,2,7,6,7,1,6,10,6,0,7,11,10,2,5,0,2,1,3,2,4,5,7,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"8, 3, 1, 4, 9, 7",27,456595,5,15,13948,0,"{0,9,1,3,1,0,1,4,2,0,1,4,1,0,0,1,0,2,2,1,0,7,8,1,1,6,0,3,2,1,2,3,2,2,2,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"13, 12, 14, 11, 2, 7",16,456724,2,5,13965,5,"{0,2,1,4,2,0,1,3,1,0,1,3,0,0,0,1,1,1,1,1,1,1,3,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"5, 7, 2, 9",17,425553,3,10,13962,0,"{0,2,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"2, 7, 14, 11",12,456493,140,158,13825,0,"{0,147,46,54,22,7,29,59,28,25,46,96,37,25,57,38,24,27,35,18,30,99,81,43,28,45,12,37,32,25,32,63,32,47,23,43,40,68,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
"14, 2, 13, 5, 11",4,216330,1,3,13966,0,"{0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}"
